id,s_no,tpa,entity_code,hospital_name,district,subentities,single_multi,pvt_govt,directrate,edc,edc_date,year,created_on,updated_on
11509,639,MA,H_18898,"Vasan Eye Care,Dharmapuri TN.",Dharmapuri,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11520,650,MA,H_26171,"Venkatesh Hospital, Dharmapuri, TN.",Dharmapuri,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,86,2025-04-30,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11495,625,MA,H_25778 ,"Vidiyal Special School, Autism, Dharmapuri TN.",Dharmapuri,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,65,2023-01-06,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11522,652,MA,H_26266	,"Vijay Super Spl Hosp Cancer Centr, Dharmapuri TN.",Dharmapuri,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,89,2025-07-30,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11512,642,MA,H_23259,"Vijaya multi specialty hospital,Dharmapuri TN.",Dharmapuri,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,37,2020-07-22,2020,2025-12-05 10:57:38,2025-12-05 10:57:38
11519,649,MA,H_26142,"Zeal Hospital, Dharmapuri, TN.",Dharmapuri,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,84,2025-02-26,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
12195,1330,MDI,H_22606,"ARVI special school,Autism,Dindigul TN.",Dindigul,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,16,2018-03-14,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12199,1334,MDI,H_22697,"Bala Scans  Diagnostic Centre ,Dindigul DC.",Dindigul,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,22,2018-08-06,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12200,1335,MDI,H_18226,"Christian Fellow Community Centr,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12201,1336,MDI,H_18231,"Christian Fellowship Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12205,1340,MDI,H_18242,"City Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Single,PVT HOSPITAL,PVT,3,2017-04-04,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12224,1359,MDI,H_19619,"D.S Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,13,2017-11-07,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12215,1350,MDI,H_22116,"DMS Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,6,2017-05-15,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12161,1296,MDI,H_18477,"Government Medical College, Dindigul TN.",Dindigul,Govt-DME,Multi,GOVT-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12167,1302,MDI,H_24389,"Govt Hospital, Athoor, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,49,2021-07-07,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12168,1303,MDI,H_24390,"Govt Hospital, Ayakudi, Palani, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,49,2021-07-07,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12169,1304,MDI,H_24391,"Govt Hospital, Batlagundu, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,49,2021-07-07,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12162,1297,MDI,H_20217,"Govt Hospital, Kodaikkanal,Dindigul, TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12170,1305,MDI,H_24392,"Govt Hospital, Natham, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,49,2021-07-07,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12163,1298,MDI,H_20218,"Govt Hospital, Nilakottai,Dindigul, TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12172,1307,MDI,H_24418,"Govt Hospital, Pannaikadu, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,50,2021-07-30,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12171,1306,MDI,H_24393,"Govt Hospital, Pattiveeranpatti, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,49,2021-07-07,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12173,1308,MDI,H_24419,"Govt Hospital, Thandikudi, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,50,2021-07-30,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12165,1300,MDI,H_20216,"Govt Hospital, Vedachandur, Dindigul, TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12166,1301,MDI,H_23577,"Govt Hospital,Oddanchatteran,Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,42,2020-12-09,2020,2025-12-05 10:57:40,2025-12-05 10:57:40
12164,1299,MDI,H_19084,"Govt. Head Qrtrs Hosp, Palani, Dindigul TN.",Dindigul,GOVT-DMS,Multi,GOVT-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12160,1295,MDI,H_22483,"Govt. Head Quarters Hospital,DEIC , Dindigul TN.",Dindigul,DEIC,DEIC,DEIC,Govt,,2018-02-14,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12174,1309,MDI,H_24480,"Govt.Ammainaickanur CHC,Dindigul TN. ",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12182,1317,MDI,H_24598,"Govt.CHC Athoor,Chinnalapatti, Dindigul TN.",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12159,1294,MDI,H_22524,"Govt.DDWO,Dindigul TN.",Dindigul,DDWO,DDWO,DDWO,Govt,15,2018-02-22,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12184,1319,MDI,H_24880,"Govt.Kamala Nehru UPHC, Dindigul TN.",Dindigul,UPHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12175,1310,MDI,H_24481,"Govt.Kannivadi CHC,Dindigul TN. ",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12178,1313,MDI,H_24484,"Govt.Kosavapatti CHC,Dindigul TN.",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12186,1321,MDI,H_24890,"Govt.PHC Batlagundu,Dindigul TN",Dindigul,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12181,1316,MDI,H_24487,"Govt.PHC guziliamparai,Dindigul TN. ",Dindigul,PHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12185,1320,MDI,H_24882,"Govt.PHC Kodaikanal,Dindigul TN.",Dindigul,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12187,1322,MDI,H_24891,"Govt.PHC Natham,Dindigul TN. ",Dindigul,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12188,1323,MDI,H_24892,"Govt.PHC Reddiyarchattiram,Dindigul TN.",Dindigul,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12189,1324,MDI,H_24893,"Govt.PHC Shanarpatti,Dindigul TN. ",Dindigul,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12193,1328,MDI,H_25044,"Govt.PHC,kodaikanal,Mannavanur,Dindigul TN.",Dindigul,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12190,1325,MDI,H_25041,"Govt.PHC,Oddanchathram,K.keeranur,Dindigul TN.",Dindigul,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12191,1326,MDI,H_25042,"Govt.PHC,Thoppampatti,Kallimanthayam,Dindigul TN.",Dindigul,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12192,1327,MDI,H_25043,"Govt.PHC,Thoppampatti,Keeranur,Dindigul TN.",Dindigul,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12179,1314,MDI,H_24485,"Govt.Thadikombu CHC,Dindigul TN.",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12177,1312,MDI,H_24483,"Govt.Uluppakudi CHC,Dindigul TN.",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12180,1315,MDI,H_24486,"Govt.UPHC , Vadamadurai,Dindigul TN.",Dindigul,UPHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12183,1318,MDI,H_24756,"Govt.UPHC Vedasandur,Eriyodu,Dindigul TN.",Dindigul,UPHC,Multi,Govt-MTM,Govt,52,2021-08-09,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12176,1311,MDI,H_24482,"Govt.Viruveedu CHC,Dindigul TN.",Dindigul,CHC,Multi,Govt-MTM,Govt,51,2021-08-23,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12209,1344,MDI,H_18607,"J C B Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12208,1343,MDI,H_18207,"J J Arul Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12222,1357,MDI,H_18673,"K G Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,9,2017-07-18,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12227,1362,MDI,H_19009,"K V Hospital, Dindigul TN",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,24,2018-10-08,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12194,1329,MDI,H_22402,"Kamakshi Pandarinathan Trust,Autism,Dindigul TN.",Dindigul,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,12,2017-09-25,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12210,1345,MDI,H_18675,"Kanna Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12231,1366,MDI,H_21221,"Kasturba Hospital, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,67,2023-03-28,2023,2025-12-05 10:57:40,2025-12-05 10:57:40
12207,1342,MDI,H_18282,"KT Hospital, Oddanchatram, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12202,1337,MDI,H_22014,"KT Hospitals,DGL,Dindigul,TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,2,2017-03-27,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12196,1331,MDI,H_25888,"Lantern Charitable Trust, Autism, Dindigul TN.",Dindigul,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,70,2023-07-07,2023,2025-12-05 10:57:40,2025-12-05 10:57:40
12226,1361,MDI,H_22675,"Leonard Hospital, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,21,2018-07-16,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12228,1363,MDI,H_22859,"Malar Hospital, Oddanchatram, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,31,2019-05-13,2019,2025-12-05 10:57:40,2025-12-05 10:57:40
12197,1332,MDI,H_21529,"Malar Scans, Dindigul Dc.",Dindigul,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,2,2017-03-27,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12232,1367,MDI,H_26038,"Nidharshana Hospital, Dindigul, TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,78,2024-08-01,2024,2025-12-05 10:57:40,2025-12-05 10:57:40
12230,1365,MDI,H_25627,"Nila Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,57,2022-03-23,2022,2025-12-05 10:57:40,2025-12-05 10:57:40
12217,1352,MDI,H_22115,"NP Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,6,2017-05-15,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12218,1353,MDI,H_18281,"Priya Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,7,2017-05-23,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12219,1354,MDI,H_20930,"R K Cardiacare Centre, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,7,2017-05-23,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12204,1339,MDI,H_19006,"Raja Rajeswari Nursing Home P Ltd, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,2,2017-03-27,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12212,1347,MDI,H_18320,"Sanjay Surgical Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12198,1333,MDI,H_19434,"Sbc Scans,Dindigul Dc",Dindigul,DC PVT-STANDALONE,Multi,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12213,1348,MDI,H_18423,"Shifa Hospital, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12214,1349,MDI,H_19620,"Shree Sathya Subha Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12220,1355,MDI,H_18227,"Soba General Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,8,2017-06-24,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12203,1338,MDI,H_22033,"Sree Kumaran Hospital, Dindigul,TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,2,2017-03-27,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12216,1351,MDI,H_22114,"Sri Amman Hospital, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,6,2017-05-15,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12233,1368,MDI,H_26121,"Sri Bama Hospital, Batlagundu, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,82,2025-01-06,2025,2025-12-05 10:57:40,2025-12-05 10:57:40
12221,1356,MDI,H_22295,"Sri Sakthi Vinayakar Multispec Hosp, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,8,2017-06-24,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12223,1358,MDI,H_22400,"St Joseph Hospital, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,12,2017-09-25,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12234,1369,MDI,H_26321,"Tamilnad Kidney Research Foundation, Dindigul TN.",Dindigul,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,91,2025-10-28,2025,2025-12-05 10:57:40,2025-12-05 10:57:40
12229,1364,MDI,H_23610,"Vadamalayan Hospitals Pvt Ltd, Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,45,2021-02-24,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12225,1360,MDI,H_22442,"Van Allen Hospital,Dindigul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,14,2017-12-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12206,1341,MDI,H_21140,"Vel Multispeciality Hospital,Dindugul TN.",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,4,2017-04-12,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12211,1346,MDI,H_19008,"Vijaya Hospital, Dindigul TN",Dindigul,PVT HOSPITAL,Multi,PVT HOSPITAL,PVT,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12448,1584,Vidal,H_23848,"Abhi SK Hospital,Gobichettipalayam Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,50,2021-07-30,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12403,1539,Vidal,H_21974,"Abirami Kidney Care Dr Thangavelu Hosp, Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12455,1591,Vidal,H_26036 ,"Abirami Kidney Care, Gobichettipalayam, Erode TN.",ERODE,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,78,2024-08-01,2024,2025-12-05 10:57:40,2025-12-05 10:57:40
12416,1552,Vidal,H_18583,"Acchutha Eye Care,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12449,1585,Vidal,H_24502,"Adhithya Medical Centre and Hospital, ErodeTN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12413,1549,Vidal,H_18296,"Annai ENT, Head And Neck Care Centre,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12417,1553,Vidal,H_19483,"Arasan Eye Hospital, Royal Theatre, Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12418,1554,Vidal,H_18458,"Ashok Krishna Hospital,Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12444,1580,Vidal,H_22809,"Ashwin Hospital, Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,29,2019-02-12,2019,2025-12-05 10:57:40,2025-12-05 10:57:40
12419,1555,Vidal,H_18553,"Bharani Paventhan Multispeciality Hosp,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12420,1556,Vidal,H_20708,"Bharathi Heart and Maternity Hospital,Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12404,1540,Vidal,H_21975,"Care24 Medical Centre and Hospital, Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12427,1563,Vidal,H_18534,"City Hospital,Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12421,1557,Vidal,H_18535,"CK Hospital,Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12422,1558,Vidal,H_18254,"Dakshin Trauma Center,Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12369,1504,Vidal,H_22506,"District Differently abled welfare office,ErodeTN.",Erode,DDWO,DDWO,DDWO,Govt,,2018-02-05,2018,2025-12-05 10:57:40,2025-12-05 10:57:40
12423,1559,Vidal,H_18385,"Dr Loganathan Orthopaedic Hospital,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12424,1560,Vidal,H_18699,"Dr. Agarwal Eye hospital,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12428,1564,Vidal,H_18366,"Dr.K.M.Nallaswamy Hospital,Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12454,1590,Vidal,H_18533,"Dr.Kumarasamy, EVN Road, Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,75,2024-04-25,2024,2025-12-05 10:57:40,2025-12-05 10:57:40
12414,1550,Vidal,H_18948,"Erode Cancer Center,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12412,1548,Vidal,H_22061,"Erode Emergency Care Center,Thindal, Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12425,1561,Vidal,H_18416,"Erode Kidneys Center, Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12408,1544,Vidal,H_22063,"Erode Medical Centre, Perundurai Road, Erode TN.",Erode,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12426,1562,Vidal,H_18418,"Erode Ortho Center,Erode TN.",Erode,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12398,1534,Vidal,H_20795,"Gobi Diagnostic Centre, Erode DC.",Erode,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,3,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12399,1535,Vidal,H_20855,"Gobi MRI Scan Centre, Erode DC.",Erode,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,3,2017-04-19,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12382,1518,Vidal,H_24520,"Govt Athani UPHC, Anthiyur Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12395,1531,Vidal,H_25010,"Govt BP Agraharam Zone-1 UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12380,1516,Vidal,H_24516,"Govt Chennimalai UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12384,1520,Vidal,H_24524,"Govt Chithode UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12392,1528,Vidal,H_24810,"Govt Guruvareddiyur UPHC, Ammapet,Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12373,1509,Vidal,H_19712,"Govt Hospital Bhavani, Erode TN.",Erode,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:40,2025-12-05 10:57:40
12379,1515,Vidal,H_25831,"Govt Hospital Kavunthapadi, Erode TN.",Erode,Sub-district Hospital,Multi,Govt-DMS,Govt,67,2023-03-28,2023,2025-12-05 10:57:40,2025-12-05 10:57:40
12378,1514,Vidal,H_25830,"Govt Hospital Kodumudi, Erode TN. ",Erode,Sub-district Hospital,Multi,Govt-DMS,Govt,67,2023-03-28,2023,2025-12-05 10:57:40,2025-12-05 10:57:40
12393,1529,Vidal,H_24848,"Govt Jambai UPHC, Bhavani, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,53,2021-09-18,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12390,1526,Vidal,H_24804,"Govt Kasipalayam IV UPHC, Gandhiji Rd, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,52,2021-09-06,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12386,1522,Vidal,H_24527,"Govt Modakkurichi UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12381,1517,Vidal,H_24519,"Govt Nambiyur UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12397,1533,Vidal,H_25013,"Govt Nethaji Road Zone-4 UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12383,1519,Vidal,H_24522,"Govt P.Puliyampatty UPHC, Bhavanisagar Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12396,1532,Vidal,H_25012 ,"Govt Rajajipuram Zone-2 UPHC, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,55,2021-11-12,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12394,1530,Vidal,H_24905,"Govt Siruvallur UPHC, Gobichetipalayam, Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,54,2021-10-22,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
12385,1521,Vidal,H_24525,"Govt Sivagiri  UPHC, Kodumudi Erode TN.",Erode,PHC,Multi,Govt-MTM,Govt,51,2021-08-19,2021,2025-12-05 10:57:40,2025-12-05 10:57:40
